text,sentiment
เละเทะไม่เหลือซากกก #johnniewalker #tasteofblack #keepwalking,negative
วันนี้อะไปลองมาละบลัช 4u2 สีที่จะเอาหมดอีก โอย ชุ้นคงไม่มีบุญ,negative
สมัครเน็ตไมาได้งับ เป็นอะไรอะ นี่แอบใช้ไวไฟเพื่อนบ้านอยู่#AIS,negative
สั่ง mk มากินที่บ้านอีกแล้ว แพงแถมยังต้องต้มเองล้างหม้อเองอีก,negative
อยากทำมากตอนนั้น แต่อาจจะโดนหนักกว่านี้ เพราะโดนข้อหาหมั่นไส้,negative
เอมเคได้น้อยกว่าที่คิด สงสัยต้องเตรียมตัวให้พร้อมกว่านี้แงงงง,negative
โอ้ย ขนลุก กูแพ้285 กินแล้วขนลุกซู่เลยสัสสสส เกลียดรสชาติสุดๆ,negative
- -บาร์บีก้อน ฮืออ กุทำใจกินไม่ได้เลยคะ อะโหห ส่งให้เเม่ดูเเปป,negative
mazda2 ยกสูง แปะ cx3 ราคาเกือบ 1m คุณพี่ใช้อะไรคิดครับนั่น 555,negative
ก็ยึดแนวพอเพียงไง จะมีกด ้กินแบลคกินเรด สู่ไม่ไหวหรอกโยมมันแพง,negative
กานิเย่แม่งโผล่โฆษณาบนไทม์ไลน์ทวิตกุทุกๆ20นาที อิเวงงงง5555555,negative
กินทุกเดือนเลยค่ะ เป็นร้านโปรดเลย แต่ที่หมูเป็นตุ่มๆคืออะไรค่ะ,negative
กินเบียร์ช้างเข้าไป เกือบ 2 กระป๋อง. ตื่นเช้ามาปวดหัวมากกก lol,negative
เกือบจะอวสานของบาบิก้อนหล่ะ 555 พวกร้านหมูกระทะเจ้าอื่น รอผงาด,negative
ขับรถใหญ่ๆแล้วมาขับนิสสันมาร์ชนี่แบบอึดอัด55555555555555555555,negative
ขี้โกง ทั่วประเทศมีตั้งหลายสาขา เสือกขายแต่ในกรุงเทพแค่สิบสาขา,negative
คิดถึงสาขาชั้นใต้ดินเซียร์รังสิตมากครับ ไปกินกับเพื่อนๆบ่อยมาก,negative
คือแท็กซี่เป็นไรวะ ใกล้ไปก็ไม่ไป ไกลไปก็ไม่ไป เงินอ่ะจะเอามั้ย,negative
งงไทยแลนด์ทำไมบุหรี่ไฟฟ้าผิดกฏหมาย..แต่ดันรณณรงค์ให้เลิกบุหรี่,negative
ช้าง3ขวดไหลผสมไอ้เหี้ยนี่เอาอยู่ คนเดียวนะถ้ากินกะเพื่อนเปลือง,negative
ตำรวจก็ดุดบุหรี่ไฟฟ้าทำไมมรึงไม่จับกันเอง จรวยๆนะ ท่านทั้งหลาย,negative
ตำรวจทำเกินกว่าเหตุหรือเปล่า ต้องขนาดนี้เลยเหรอ แค่บุหรี่ไฟฟ้า,negative
ตำรวจไม่ว่างทำงานนี้ ติดภาระกิจระดับชาติ จับบุหรี่ไฟฟ้าอยู่ว่ะ,negative
ถ้าเธอเบื่อ ROV เรามี Lovแถมe ให้ด้วยนะฉลองก่อนวันเกิด จุ้ฟๆนะ,negative
ถ้ามีเรื่องผลประโยชน์เข้ามา..เรื่องอื่นนี้ไม่มีความหมายอะไรเลย,negative
ทา anti melasma ของ eucerin มาจะสองอาทิตย์ละ ยังไม่เห็นผลไรเลย,negative
ทำ 3ce หายไม่เจ็บใจเท่า dior หายอะ 5555555555 น้องหายยย ᅲᅲ ฮือ,negative
นี่รถลุงแคบหรอคะ....หรือขาหนูยาว ถามจริง... #โตโยต้าอัลติส2018,negative
นึกว่าคิดไปเองคนเดียว ล่าสุดพึ่งกินมาก็แห้งๆ รสชาติไม่อร่อยเลย,negative
เนตทรูหลุดบ่อย เดือนนี้มาซ่อมแล้ว 3 ครั้ง ก็ยังเหมือนเดิม ห่วย,negative
บัดไวร์เซอร์ ซานมิเกลไลท์ ลีโอ ไอ้สัส แดกให้ตีกันไป #NightLift,negative
บุหรี่ไฟฟ้าคงอันตรายกว่ายาบ้าใช่มั้ย เพราะฉะนั้น ดูดม้ากันเหอะ,negative
เบื้องหลังโฆษณาอินนิสฟรีวุ่นวายจริง ตัวป่วนสุดๆ555555555555555,negative
ไปไล่อ่านตามเม้นอ้ะ เขาใช้ศัพท์แบบว่าไม่เจออะไร แต่มันเจอเว้ยย,negative
พกบุหรี่ไฟฟ้าผิดกม.แต่ผมไม่เดือดร้อนตำรวจรีดไถ่ปชช.ผมเดือดร้อน,negative
พักนี้เตากระทะทองที่เดอะมอล์ท่าพระไม่โอเคเลยค่ะทานแล้วกร่อยค่ะ,negative
พูดได้ ประกัน100000 ก็ได้คืน ถ้าคนไม่มีตังละ ทำยังไงนอนคุกไป?,negative
มีคนเข้าได้ก่อน 11 โมง แล้วจะประกาศกติกาว่าให้รอ 11 โมงเพื่อ??,negative
มีบุหรี่ไฟฟ้าค่าประกันตัวเป็นแสน มันปล้นกันชัดๆ กะลาแลนด์อีกละ,negative
ไม่ดีเรยยย เอาจริงแม่กุแดกแค่สปาย แต่กุเนี่ย เสือกแดกหมด555566,negative
ไม่ต้องเสียเพิ่มน้า คนเดียวก็ได้ เดี๋ยวแอดไปกินเป็นเพื่อน อิอิ,negative
ไม่อร่อยไม่คุ้ม ของน้อยมาก ของหมดไม่เติม กินบาร์บีก้อนคุ้มกว่า,negative
รองพื้นของไรดีมั่ง เอสเต้เอาหน้าชั้นไม่อยู่แล้ว555555555555555,negative
รู้เลยตัวเองไม่เหมาะกับ100pipers อีดอกกก กลับมาตายที่ห้องเด้อะ,negative
เรดนี่แหละที่เคยทำกุอ้วกเกือบตาย ปกติก็ไม่เคยเมาแดกได้ยันสว่าง,negative
ล่ะผ้าอนามัยลอรีเอะอันใหม่นี่แพงอะไรอะ 16ชิ้น 60บาท น้ำตาจิไหล,negative
ล่าสุดเอา vit c kiehl's มาทาตีน เพราะใช้ละหน้าแหกมาเป็นสิบหนละ,negative
วันนี้กูเจอตำมวดกำหงษ์ทองขับมอไซต์555ไม่ได้ถ่ายเก็บไว้มันไม่ดี,negative
วันนี้ไปกิน MK สั่ง ไอศครีมบานาน่า แต่ได้ไอศครีมปราศจากบานาน่า,negative
วีออสนอกตากรุ่นแรกเลย พอปรับโฉมแล้วทำช่วงล่างไม่ดี ไม่ค่อยเกาะ,negative
ส่วนตัวทำไมใช้ลิป peripera แล้วไม่ค่อยทนเหมือนคนอื่นๆเลย นี่งง,negative
สวยกว่าแอคคอร์ดตัวใหม่อีก แอคคอร์ดตัวใหม่เห็นไฟท้ายแล้วไม่ผ่าน,negative
สวิฟ และมาสด้า2พอสูสีกันแย่งกันนำ โน๊ตสวย แต่ยังโดนทิ้งห่างไกล,negative
สสต. หญิง จูนไปทีไรแม่งเจอแค่2แบบเนอะ5555555 ของน้อย ของขาดอีก,negative
หลังจากไม่อร่อย เราไม่สั่งมากินเลยค่ะ มีแต่แฟนสั่งข้าวเปล่าแทน,negative
เห็นแล้ววววว เหมือนเม็ดสาคูเลย ไม่รู้ในหมูมีป่าวววววว น่ากลัวว,negative
อยู่ดีดีก็รู้สึกอยากกินหมูทะถูกๆหัวเหม็นๆ ที่ไม่ใช่บาบีก้อนอ่ะ,negative
อะไรคือเหมือนรี อะไรคือเหมือนเรด...เบนดีๆนี่เอง ขึ้นจมูกเว่อร์,negative
เออดูโฆษณายังงงอะ ทำไมกูต้องสะสมผ้าอนามัยคิตตี้ 55555555555555,negative
โอ้โหหหห ไม่เคยบินสายการบินนี้ คือแถวเช็คอินยาวมากกกกกกกกกกกกก,negative
Hotpot นี่ที่ตัวเขียวๆช่ะ?เคยกินแต่มีช่วงมันไม่มีบุฟเฟส์แพงโครต,negative
KULOV MAX 7 ได้จริงใช่ไหมคะ อย่าหลอกพวกหนูนะ😂 อินบ้อกไปแล้วววว,negative
Mamondeหลุดง่าย เป็นคราบด้วย พี่ซื้อราคาเต็มมายังเสียดายอยู่เลย,negative
กฎหมายที่ไม่สมเหตุสมผลตอนนี้ ส่วนมากมาจากอารมณ์ล้วนๆรึเปล่าครับ,negative
กดเบียร์สดลีโอในเซเว่นเราว่ามันมากไปว่ะ จะด่าว่าเราดัดจริตก็ได้,negative
ก้อนอย่าเงียบดิ แป๊บซี่ก็จืดยังใส่น้ำแข็งมาอีก ลด80%ยังเคืองเลย,negative
กากมาก แทนที่จะให้ฟรีๆ ค่ายอื่รเขาไปไหนแล้ว คันต่อไปขอไม่ฮอนด้า,negative
กาวผ้าอนามัยเหนียวดี แต่เหนียวผิดที่ ที่ที่ไม่ใช่กางเกงใน โอเค.,negative
เกลียดไฟหน้า Revo กะ Fortun แยงตาชิบหาย ส่องเห็นทางแต่ตัวเอง...,negative
คนเอาcx5 มาซ่อมนี่พนักงานแทบจะกราบตีน mazda2อย่างกุเหรอ รอไปค่ะ,negative
งงบาบีกอนรีฟิล ยังมีไม่ครบทุกสาขาหรอ มากินละยังไม่มี 😒😒😒😒😒,negative
จองรถโตโยต้าไว้ต้องแต่งานมอเตอรโชว...ตอนนี้ยังไม่รู้เรืองเลยคับ,negative
เจอ absolute สูตรอิบิวไป แดกแล้วแอ๊ปแอ้เลยสึส ร้อนท้องชิบหาย 🍷,negative
ชอบรูปนี้เพราะมันจะคอยเตือนสติกูว่าอย่าเเดก Red Label อีก!!!!!!,negative
ดีนะกินข้าวเสดแล้วถึงเหนรูปบาบีคิวพลาซ่า อห จะอ้วก ขนลุกทั้งตัว,negative
ดื่มสิงห์ลังขวดแก้ว ลังละ 60-บาทมานานล่ะ ไม่มีแจกไรลูกค้าเลยค่ะ,negative
ดูเหมือนแฮชแบ้ค ดูไปดูมา เอาอีกแล้วพี่โต. เอา ยาริส มาเสียบชัดๆ,negative
เดียวนี้ไม่กล้าพกออกนอดบ้านเลย แถวบ้านผมด้านเยอะด้วยจับทุกอย่าง,negative
เดี๋ยวนี้ไม่กินช้างเพราะว่ามันไม่ฮิตมีกระแสเสือดำเราต้องกินเสือ,negative
ตั้งแต่เห็นพยาธิในคราวนั้น ข้าเจ้าก็มิกล้าลองดีกินอีกเลยเจ้าค่ะ,negative
ตำรวจสูบบุรี่ไฟฟ้า และมีติดตัวเท่ากับครอบครองไม่โดนปรับหรอ?????,negative
ตูก็ไม่ -_- แต่อ่านเจอข่าวว่าในที่ๆผ้าอนามัยแพงก็ใช้เจ้านี่เยอะ,negative
แต่งไทยมากินเกรงว่าจะไม่ถนัดนะเจ้าค่ะ เด่วจะกินไม่เต็มที่เจ้าคะ,negative
แต่เพลงนี้เสียงสูงกว่าเพลงเบียร์ช้างของแบมอีก ไม่ใช่มั้ง 555555,negative
ทำไมอินนิสฟรีที่สยามไม่เอาวนวมาลงวะ กุอยากถ่ายรูปคู่สแตนดี้ ฮือ,negative
ที่เซ็นปิ่นมี Clarins Skin Spa ด้วยอะ อยากทำมากแต่ราคาแพงแน่นอน,negative
โทรไป9สายไม่รับพนักงานเอากันอยู่หรือไง นั่งรอสายจนเงินหมด อี***,negative
น่าจะมีทุกสาขา มีแต่สาขากระทะดำ ต่างจังหวัดไม่ได้กินเลย😭😭😭😭,negative
บีทีเอสคือมีความพยยทำป้ายแบบที่เกา แต่คืองงมากเกือบขึ้นผิด.....,negative
เบื่ออยู่อย่างพอติดเทรนละก็มีอะไรที่ไม่เกี่ยวมาแท็กเต็มไปหมด รำ,negative
ปกติฮุนไดก็ทำรถหน้าตาไม่เหมือนกันอยู่แล้วนะ เหมือนหลอกด่ามาสด้า,negative
เปลี่ยนสปริงวาล์ว Mazda 2 skyactiv 1.5D กับของแถมที่ไม่อยากได้?,negative
ไปกินที่สาขามหาสารคาม เนื้อหมูมี แมลงวันเเช่เเข็งด้วย เซ็งจริงๆ,negative
ไปถามเพื่อนมาแง้วค่า เพื่อนบอกว่า sephora น่าจะแพงกว่า xoxo ค่า,negative
ผมเชื่อว่าคนไทย ไม่แพ้ใครน๊ะคับ นอกจากฆ่าตัวเอง เหมือนทุกวันนี้,negative
ผมใช้ดากอนพาวเวอร์4X4มา 20ปี วีครอสรุ่นนี้สวย ดีแม๊คไฟมันไม่สวย,negative
ผมว่าจัดอยู่ในยาเสพติดดีกว่าตอนนี้ที่เป็นอยู่คือเสียเงินเป็นแสน,negative
พยายามไม่ตามข่าวบาบีก้อนอะ เพาะเปงสายกินสุกๆ ดิบๆ จะร้องไห้แล้ว,negative
พรรคเพื่อไทย ควรพิจารณาว่าพงกนักเลงควรจะอยู่ในพรรคต่อไปมั้ย ...,negative
ไม่เห็นจะติดทนสักอันอะมึง mamondeที่ว่าดีๆกูกินข้าวเช้าก็หลุดละ,negative
รักษาคุณภาพมาตรฐานหน่อยก็ดีนะครับ หลายอย่างที่แย่ลง จนผมเลิกกิน,negative
รู้ว่าคูชั้น ysl ไม่คุมมันก็ยังทามาวันที่อากาศโคตรร้อนแบบนี้หนอ,negative
เลวจิงๆไอสัด อยากให้ในคนในรถนั้นเปนญาติพี่น้องมึงจิงๆ ไอ้ซีอาวี,negative
สาดแรงไม่ว่าแต่อย่าสาดโดนหน้าสิวันนากูไม่กันน้ำ👌 #สงกรานต์2018,negative
ให้มันทั่วถึงหน่อยครับ ผมอยู่ศรีสะเกษ ไม่เคยเห็นร่วมกับเขาสักที,negative
อาการแพ้แอลของฉันหนักขึ้นหรอ.. สเมอร์นอฟป๋องเดียวแดงทั้งตัวแล้ว,negative
อาหารครบป่าวคะ ไปวันพุธทีไรของจะไม่เหมือนวันอื่นที่ไม่ได้ลดตลอด,negative
อาหารเช้าเป็นแบบสั่งเป็นเซทไม่สมราคาซื้อข้างนอกกินอร่อยกว่าเยอะ,negative
อิshowdcมันประกาศอย่างเป็นทางการวันนี้ ละผู้จะมา11เมษา ปุบปับไป,negative
😩☹️ ทำไมวันนั้นกินแล้วรู้สึกแดกไม่อร่อย หรือคอกูไม่ถึงหรือยังไง,negative
Netflix จะออกเรื่องใหม่มาแล้วทิ้งไดนาสตี้กูไว้แบบนั้นไม่ได้นะ555,negative
tint ของ etude ค่า เมื่อก่อนทำอะไรไม่เป็น ทาปากเป็นอย่างเดียว 😂,negative
กาวผ้าอนามัยมีพลังสามารถดึงขนได้แต่ไม่สามารถติดเกงในได้เเน่น5555,negative
คหสตนี่ว่าลีโอไม่อร่อยอะให้กินลีโอกุกินช้างดีกว่า นุ่มคอกว่าเยอะ,negative
เคยชิมละ หมาไม่แดก เหรดเดียวกับพวกเบน285 ขายเซเว่น ยัน ร้านของชำ,negative
จะสมัครสมาชิกทีไรบอกบัตรหมดทุกที พยายามสมัครมา 5 ครั้งละ เซ็ง!!!,negative
ช่วงนี้แสนสิริ กับเลอแปง (CP) มีปัญหาพอๆกันกันเลยนะ #ยัดไส้สไตล์,negative
โดนตัวเตี้ยให้ isuzu ไปเยอะมากบอกเลย revo ตัวเตี้ยแต่งไม่ไปจริงๆ,negative
ได้เลยจ้า นัดมาเลยจ้าาแต่ช่วงนี้ งานเยอะมากกใกล้สอบ อิแม่เพลียยย,negative
ต้องเป็นตำรวจ หรือ ทหารก่อนใช่ไหม่ครับ ถึงจะสูบได้อย่างมีความสุข,negative
แต่น้ำตบที่เดอะเบสของเราคือ Biotherm แต่ราคาไม่น่ารักเท่าไหร่...,negative
ถ้าเปลี่ยนไปนั่งเก้าอี้พลาสติก บนโต๊ะมีหงส์ทองนี่งานเด็กแว๊นชัดๆ,negative
ทำไมก้อนไม่จริงใจ ก้อนไม่มีพยาธิแต่ก้อนมีฝีหนอง ทำไมไม่บอกให้หมด,negative
ทำไมต้องแพ้แอลกอฮอล์ด้วยนิ่ วอสก้าก็แพ้ สเมอนอฟก็แพ้ บลาๆ เห้อมม,negative
นักเก็ต วันนี้กูกินเบื่อละเนี้ยยยย โรงงานผลิตนักเก็ตของแม็ค 🤣😂,negative
นี่ไม่ถูกกับ innisfree แทบทุกตัวเลย เคยใช้มาสกโคลน ผดขึ้นเต็มเลย,negative
ในขณะที่หลายๆจ้าวเริ่มค ดการโฆษาเจ๋งๆเเต่ของเเมคยังเดิมๆอยู่เลย.,negative
บทเรียนนี้สอนให้รุ้ว่าถ้าไม่ใช้มาสด้า อย่าขับแรง รถมันไม่เกาะถนน,negative
ปวดฉี่รอห้องน้ำ ญ ไม่ไหว เข้าห้องน้ำชายไปเลยจ้าาาาาาาาาาา #chang,negative
เป็นอะไรที่แบบ!!! show dc ไม่ได้มีอะไรให้ช็อปเยอะไง !!!! เพลียใจ,negative
ไปแล้วบ่อยด้วยชอบมาก..แต่ปลาหมึกยัดไส้ไม่เคยมีเลยเสียตรงนี้เเหละ,negative
ผ้าอนามัยนี่แหละค่ะตัวช่วยที่ดี มันแปะติดได้ทุกที ยกเว้นกางเกงใน,negative
ฟอร์ด เปิดราคา raptor 1.699 ล้านบาท ไม่เอานะเกรงใจ ไม่ดีนะเกรงใจ,negative
มีปัญหาเรื่องที่จอดรถบิกไบค์ ที่คอนโด ซีล บายแสนสิริ ... อีกแล้ว,negative
ไม่เมาเราไม่เมา กินสปายละเมามันเสียชาติเกิด //ตัดภาพไปที่สลบบนรถ,negative
เยี่ยมครับ ซื้อ accord hybrid มาเกือบ 2 ล้าน แต่ไม่รองรับระบบนี้,negative
รถFortuner 3000เร่งไม่ขึ้นครับเวลาขึ้นดอยเยียบสุดๆมีอาการวุบครับ,negative
รถโตโยต้าไมคะ เคยเติมเกบางทีขึ้นช้ามาก ขับไปเปนครึ่งชม.ถึงจะขึ้น,negative
ราคาแรงไปนะ รถแคบอึดอัด เพิ่มอีกหน่อย เล่น Pajero ดูคุ้มกว่าเยอะ,negative
เราเป็นคนเดียวปะที่ไม่ชอบผ้าอนามัยแบบบางเฉียบ บาง0.1 ทุกบางอะ 😕,negative
ลูกอายุยังไม่ถึง12ปี แต่สูงเกินก็ไม่ได้เลย #ใช้ส่วนสูงวัดแทนอายุ,negative
แล้ว พวก เรา ชาว vape ต้องระวัง ถ้าไม่ใช้บุหรี่มวน ก็ vape ต่อไป,negative
ส่งเรื่องเข้าศูนย์ฮอนด้าบริษัทใหญ่ที่กรุงเทพก็ไม่มีอะไรตอบกลับมา,negative
สรุป เมื่อคืน กินไปสามอย่าง รีเจน หงษ์ แสงโสม เช้านี้ มึนหัวซัสๆ,negative
สาขาเดอะมอล์ท่าพระยิ่งกินอาหารเริ่มน้อยลงดูแล้วอาหารไม่มีอะไรเลย,negative
หรอ กูว่าดีกว่า 285 นะ แต่ถ้ามีตังก็ รีเหมือนเดิม 555 // ง้วงเอง,negative
เหมือนเมนมีเรดาร์ในการไหลไปทุกที่ยกเว้นที่ที่มีผ้าอนามัยรองอะสัด,negative
อยากบอกว่าโค๊กสาขาซีคอนบางแค เดอะมอบางแค หวานมาก ไม่มีความซ่าเลย,negative
อห เมืาอวานทิ้งเฉดดิ้งnyxไปสองอัน อห ใช้ไม่หมดด้วย อห เเงงงงงงงง,negative
เอทีฟ มีจอสัมผัส แต่ยาริส5ประตูไม่มี กั๊กไปไหน ได้อะไรกับการกั๊ก,negative
โอ้ยขนาดบาบิก้อนในห้างยังมี แล้วเนื้อย่างธรรมดานี่จะไม่เต็มหรอวะ,negative
โฮกาเด้นก็เอากูไม่อยู่ ไม่อร่อยทั้งหมด เดี๋ยวลองโรเซ่อีกอันนึงพอ,negative
smirnoff หมดเพราะพี่แดกไปหมดแล้ว อิเวร เหลือแต่ลีโอ หวานสัสๆ ง่อย,negative
ก็เพราะทำให้สูบบุหรี่มวนน้อยลงนี่แหละ มันเลยถูกกฏหมายไม่ได้😆😆😆,negative
กรี้ดดดดด ชอบตรงกาวแน่น5555555 ปกติใช้โซฟีตีกับกาวม่างงงงทุกเดือน,negative
กูก็กินนะสิงห์น๊ะแต่ตอนนี้มันแพงกินไม่ไหวขวดนึงตั้ง50/60บาท😅😅😅,negative
ข้าวเม็ดหักๆป่ะครับ แบบไม่เต็มเม็ด แต่จ่ายเต็มราคานะ โครตทุเรศเลย,negative
ควร จะ กระทะ ดำ ทุกสาขาได้แล้ว แม่ง ตักน้ำซุป ยากมาก ทองเหลือง อะ,negative
โคตรแม่งหยิบผ้าอนามัยผิดเสือกหยิบคูลลิ่งเฟรชมาไอ่ควายยยเย็นเจี๊ยบ,negative
แงงงง ฝากถ่ายรูปด้วยค้าบบ เห็นนางดื่มช้างแล้วใจไม่ดีเลย5555555555,negative
จริงค่ะ..ไม่ค่อยชอบเลยเหมือนกัน..เปลี่ยนเถอะค่ะ..เหลือทิ้งเสียดาย,negative
จะวิจัยจากไหนพวกมันก้มะสนหรอก เสียเวลา เงิยมันสำคันกว่าไรทั้งนั้น,negative
จำรสชาติเบนไม่ได้แล้ว แต่ยังยืนยันว่าเบียร์ช้างมั้งขมค่ด ไม่หร่อย,negative
ดูข่าวที่ชวนปราศรัย เหมือนแกยังไม่รู้ว่า ทักษิณไม่ได้เป็นนายกแล้ว,negative
ดูไปดูมาแล้ว อันตรายคืออาจทำให้ยอดขายบุหรี่ตกได้น่ะแต่ก็ไม่น่าใช่,negative
ตั้งแต่แสงโสมลงคอนี่ เปลี่ยนเป็นแหมคนเลยน่อเฮาน่า เจ้กกี้ ผีบ้าบก,negative
ทำไมต้องรีสเมอนอฟมาให้กูเห็น แถวบ้านกูไม่มีไง อย่างมากก็ลีโอ ฮรุก,negative
ทุนที่น่ากลัวที่สุดกูว่าสำนักงานทรัพย์สิน แม่งผูกขาดที่ดินเยอะสัส,negative
ไทยทำแบบนี้บ้างสิ Fortuner กับ Pajero Sport อ่ะ ทิ่มตากูที แทบบอด,negative
นครชัยแอร์คนเยอะสัส จากรถตู้ส่ง bts ล่าสุดใช้รถบัสละอิเหี้ย555555,negative
นี่ก็ยังคงความกาก กินสเมอร์นอฟไปป๋องเดียวคันยุบยิบเลยอิเหี้ย T__T,negative
เน้ตใช้งานไม่ได้ตั้งแต่ตี 5 จนตอนนี้.ครับ.10 ชม.ละยังเหมือนเดิม..,negative
บะหมี่หยกต้มยำไข่มะตูม รสชาติไม่เข้มข้นเลยค่ะ เหมือนกินต้มแซ่บเลย,negative
บาร์บีก้อนอีกแล้ว อิเหี้ยยยยยย กินจนจะเป็นหมูแล้วเนี่ย บักฟัคคคคค,negative
ไปมาเมื่อวันอาทิตที่ 17 สาขาเซนจูรี่ เปปซี่จืดเหมือนหมดอายุเลยค่ะ,negative
พี่สายพานหน้าเครื่องวีออส2010เปลี่ยนแล้วยังดังอยู่มันเป็นอะไรครับ,negative
เพิ่งเคยใช้ผ้าอนามัยเอลิส นุ่มโคตรรร ลอริเอะ โซฟี รู้สึกหยาบไปเลย,negative
แม่งงงงง มาว่ะ ขอให้ของเข้าช็อปไทยที นี่ติ่งเดอะเฟสช็อปมากฮือๆๆๆๆ,negative
ไม่ได้ต้องการ ผ้าอนามัยอะไรมากเลย นอกจากกาว ของกาวแน่นๆ กว่าทีค่ะ,negative
รพ.กรุงเทพ แพ้คดี! ศาลสั่งเปิดคลับ 'ไลฟ์พริวิเลจ' คืนสิทธิ์สมาชิก,negative
ราคากับภาพสินค้าดูสวนทางกัน เหมือนเอาเหล้าหงษ์ทองเทใส่ขวดรีเจนซี่,negative
รู้สึกช่อง 3 เน้นโฆษณาขายครีม ขายเซรั่ม เยอะเกินอะ dr.jill ถี่มาก,negative
ลวกสุกี้ กับบะหมี่เป็ดย่างนานขนาดนั้นเลย หรือกำลังไปจับเป็ดอยู่คะ,negative
ลองหลายทีและ ไม่โอเท่าไหร่ ราคาแพงไป ราคานี้ซื้อโฮกาเด้นอร่อยกว่ส,negative
ลีโอขมชิบหายค่ะ นี่กินลีโอไง รอถามแม่ตอนแม่มาหาดีกว่า อร่อยตรงไหน,negative
แล้วจะให้ทำยังไงล่ะ ก็ในเมื่ออำนาจไม่ได้อยู่ในมือประชาชนเลยตอนนี้,negative
แล้วผ้าอนามัยของยี่ห้อ ซ. ติดแล้วยังไม่ทันจะใส่เลย กาวหลุดแล้ว 😆,negative
สวยกว่าคัมรี่อีก โคมไฟหน้าแบบนี้ ออกแบบกระจังหน้าได้อีกหลายแบบเลย,negative
อยากได้จังแต่คงแพงน่าดู สงสัยแพงกว่าดีแม็ค เรโว่ตัวใหม่ และไททั่น,negative
อยากหยิกหีคนเลือกลายล้อมากพอๆกับคนที่เลือกสีแดงกรอสให้ซีวิค อิดอก,negative
อะกวนตีนตอนลดไม่กิน30-2ไม่ลด พอวันที่3มันกลับมาลดอีก อีดกทง555555,negative
อีพนักงานเอ็มเค ด้ายยยยยยยยย ด้ายยยยยยยยยย เดี๋ยวเจอคอมเพลน อิสัส,negative
อีพรรคประชาธิปไตย เสรีภาพห่าเหวพวกนั้นเสนอหน้าช่วยเหลืออะไรบ้างวะ,negative
เออจริงง สิงห์นี่แบบจะอ้วก แต่ส่วนตัวกินได้แต่ คริสตัลกับน้ำทิพย์,negative
5555555555555555555 เพื่อนมาเมกาแล้วรีวิวผ้าอนามัยแบบสอด โอ้ยยยยยย,negative
Mazda cx-3 ใหม่ คือไม่ไหวอะ เห็นละทนไม่ได้ สวยเว่อ ไม่มีตังโว้ย 😭,negative
smirnoff ที่ว่าอ่อน กุกระดกของเพื่อนไปทีเดียววางเลย คนกากที่แท้ทรู,negative
กาติก เอ็นโอเอเอช Max Pattarapol แบบนี้ก็ไม่ไหวนะ มาเป็นซุปเลย 555,negative
กินต่อเหมือนเดิมนะ ถ้าเราเห็นอะไรไม่ดีขอเปลี่ยน เค้าก็ไม่เคยบ่นเลย,negative
กุว่าลีโอกรรมกรมากอีสัด กุเคยกินไป3ขวดกว่า ตื่นมาแฮงค์จนสี่โมงเย็น,negative
กูงงสกินฟู้ดมาก อิดอก ส่งไปรให้กูเฉย ส่งได้ไงวะ ไปรไม่ปิดเหรอวะ งง,negative
คงดื่มเบียร์ช้างไม่ได้แล้วจริงๆว่ะ ท้องเสียทุกครั้งที่ดื่มช้าง =_=,negative
คนจนขับ HR-V ส่วนกูนี่แม่งไม่เจียมตัวเลย จนแล้วยังเสือกขับอัลเมร่า,negative
คล้ายๆ yaris ใหญ่กว่านิดนึงแต่ด้านหลังอึดอัดมากแคบด้วยไปดูมาแต่สวย,negative
คือต้องงงมั้ยให้ผู้ชายมาขายผ้าอนามัยเนี่ยไม่เข้าใจมากๆ 55555555555,negative
เคยบ้าเอ็มเคกับแม่ กินอาทิตย์ละ3-4 วันติด โคตรหนักและโคตรเปลืองงงง,negative
เคี้ยวเม็ดหนอง แตกละลายในปาก เนื้อสัมผัสที่ลืมไม่ลง แบบนี้ก็ได้หรอ,negative
ใครเอาสเมอร์นอฟมาให้กูแดก อีเหี้ย กูแพ้!!!! ผื่นขึ้นไอ้เหี้ย!!!!!!,negative
ช็อคค่ะ.....พรีเซนเตอร์?? ผ้าอนามัยเรอะ เรามาถึงจุดนี้ได้อย่างไร😂,negative
ใช่สั่งแล้วโทรมาแจ้งของหมด คืออะไร แล้วโปรโมททำไมว่าสั่งได่ทั้งวัน,negative
โซฟี ก็ดีนะ แต่แปลก รุ่นที่ใช้ดีๆ ชอบเลิกผลิต แผ่นอนามัย ก็เช่นกัน,negative
ตัเงแต่แดกอี smirnoff เมื่อคืนนี่แบบ ยังปวดท้องไม่หายจนตอนนี้ 😭😭,negative
แต่วันนี้แบบ แดกได้แค่ฟูลมูลสองขวด ซึ่งเล็กน้อยมากจนเจอเอฟเฟกซ์ แง,negative
ถ้าโฆษณาผ้าอนามัยมาตอนกินข้าว สีแดงคงทำให้หลายคนกระอักกระอ่วนน่าดู,negative
ท้อจากอินนิสฟรีมากเวนเน้ย ของราคาไม่เกินแปดร้อยขายพันอัพขอให้เจริญ,negative
ทำไมกดแลกแล้ว ไม่ได้ 500 คะแนน ส่วนลด 100 ค่ะ ได้ 1000 เท่ากับ 100,negative
ทำไมกินแล้วแม่งแฮงค์ กว่ากินช้าง กินลีโอว่ะ หรือลิ้นไม่ถึงก็ไม่รู้,negative
